CAS,Tc,Pc,Vc,Zc,SMILES,Chemical,omega,Tc_error,Pc_error,Vc_error,ID,name,Tt,Pt,Tb,MW,Reference,Tm,Hfs,Hfl,Hfg,S0s,S0l,S0g,Hsub,Hfus,Hvap,AntoineTmin,AntoineTmax,AntoineA,AntoineB,AntoineC
2516996,,,,,[O-]C(=O)CC(F)(F)F,,,,,,,,,,418.7,,,,,,,,,,,,,,,,,
25167946,,,,,CCC(c1ccccc1)c2ccccc2,,,,,,,,,,572.0,,,253.39423,,,,,,,,,,,,,,
25168109,,,,,Nc1cccc2ccccc12,,,,,,,,,,,,,321.3,,,,,,,,,,,,,,
2517433,,,,,COC(C)CCO,,,,,,,,,,433.0,,,,,,,,,,,,,,,,,
25173379,,,,,Cc1ccc(OCCC([O-])=O)cc1,,,,,,,,,,,,,376.9,,,,,,,,,,,,,,
25179231,,,,,[Li+].CC(C)C(=O)[O-],,,,,,,,,,,,,,,,,159.06,,,,,,,,,,
25179617,,,,,[Na+].CCCN(CCC)C([S-])=S,,,,,,,,,,,,,,,,-15200.0,,,,,,,,,,,
2518425,,,,,Cc1no[n+]([O-])c1C,,,,,,,,,,,,,,,45200.0,102000.0,,,,,,56900.0,,,,,
25184149,,,,,[O-][N+](=O)C(F)(COCC1CO1)[N+]([O-])=O,,,,,,,,,,,,,,,-510800.0,,,,,,,,,,,,
25186474,,,,,Cc1cc(Cl)cc(Cl)c1,,,,,,,,,,474.7,,,,,,,,,,,,,,,,,
25191177,,,,,C[C@H](N)C(O)=O,,,,,,,,,,,,,,,,,109.2,,,,,,,,,,
2523377,,,,,CC1c2ccccc2c3ccccc13,,,,,,,,,,,,,,65300.0,,148000.0,,,,83088.97,,69906.146,,,,,
25234837,,,,,COC(=O)CC(C)C(C)=O,,,,,,,,,,473.2,,,,,,,,,,,,,,,,,
2524529,,,,,CCOC(=O)c1ccccn1,,,,,,,,,,514.91446,,,,,,,,,,,,,,,,,
2524643,,,,,Cl[P](=O)(Oc1ccccc1)Oc2ccccc2,,,,,,,,,,,,,,,,,,,,,,,394.7,651.0,20.256762,5182.2694,-57.455
25242766,,,,,[O-][N+](=O)c1cc([N+]([O-])=O)[n+]([O-])c(c1)[N+]([O-])=O,,,,,,,,,,,,,,102100.0,,,,,,106300.0,,,,,,,
25243361,,,,,[O-][N+](=O)c1cc2n3nc4c(cc(cc4[n+]3[n-]c2c(c1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,461100.0,,,,,,,,,,,,,
25248424,,,,,C1CCC(=O)OCC1,,,,,,,,,,,,,,,,,181.7,,,,,,,,,,
2525408,,,,,O=[S](=O)(CC#C)c1ccccc1,,,,,,,,,,,,,,-68500.0,,36000.0,,,,,,,,,,,
2525419,,,,,CC#C[S](=O)(=O)c1ccccc1,,,,,,,,,,,,,,-51900.0,,43500.0,,,,95000.0,,,,,,,
2525420,,,,,[CH2]=[C]=[CH][S](=O)(=O)c1ccccc1,,,,,,,,,,,,,,-103400.0,,2100.0,,,,105000.0,,,,,,,
25265718,,,,,CCC(O)OC(O)CC,,,,,,,,,,505.95,,,,,,,,,,,,,,,,,
25267510,,,,,C1CCCC=CCC1,,,,,,,,,,,,,,,,,203.1,,,,,,,,,,
2528383,,,,,CCCCCO[P](=O)(OCCCCC)OCCCCC,,,,,,,,,,,,,,,,,,,,,,91500.0,,,,,
2528394,,,,,CCCCCCO[P](=O)(OCCCCCC)OCCCCCC,,,,,,,,,,,,,,,,,,,,,,104850.0,,,,,
2528612,,,,,CCCCCCC(Cl)=O,,,,,,,,,,420.81317,,,,,,,,,,,,,307.4,418.0,27.817415,6252.7412,-34.52
2529364,,,,,Cc1ccc(C)c(C(O)=O)c1C,,,,,,,,,,,,,,-475600.0,,-371200.0,,,,104400.0,,,,,,,
2529397,,,,,Cc1cc(C(O)=O)c(C)c(C)c1C,,,,,,,,,,,,,,-514600.0,,-398700.0,,,,115900.0,,,,,,,
253521,,,,,c1ccc2cnncc2c1,,,,,,,,,,,,,364.0,252457.7,,335373.98,,,,83000.0,,,,,,,
253827,,,,,c1ccc2ncncc2c1,,,,,,,,,,516.2,,,321.0,171502.71,,248718.98,,,,77000.0,,58900.0,,,,,
2530101,,,,,CC(=O)c1cc(C)sc1C,,,,,,,,,,,,,,,,,,,,,,61300.0,,,,,
2530269,,,,,[O-][N+](=O)c1cccnc1,,,,,,,,,,489.2,,,,,,,,,,,,,,,,,
2531808,,,,,CCOC(=O)C(C)[N+]([O-])=O,,,,,,,,,,463.7,,,,,,,,,,,,,,,,,
2531842,,,,,Cc1ccc2c(ccc3ccccc23)c1,,,,,,,,,,,,,329.51384,,,,,,,,,,,,,,
2532583,551.9,,,,C[C@@H]1CC[C@H](C)C1,,,,,,,,139.48,,364.0,,,139.0,,-168200.0,-133600.0,,,,,,34284.726,299.13,365.78,20.648823,2861.3672,-51.222
25321099,,,,,CC(C)c1ccccc1C(C)C,,,,,,,,,,469.0,,,,,,,,,,,,,,,,,
25323584,,,,,ClCC1(CCl)COC1,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,
2533202,,,,,CCCCCCCCCCCCCCCCCc1nc(N)nc(N)n1,,,,,,,,,,,,,391.01,,,,,,,,,,,,,,
25346058,,,,,CN([N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,1500.0,1700.0,47991.361,,,,52000.0,,41400.0,,,,,
25346310,,,,,CCC(C)(Br)CC,,,,,,,,,,,,,180.95,,,,,,,,,,,,,,
25354987,,,,,CCCCCCCCCCCCCC(C)CO,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,
25354998,,,,,CCCCCCCCCCCCC(CC)CO,,,,,,,,,,,,,273.0,,,,,,,,,,,,,,
25355026,,,,,CCCCCCCCCC(CCCCC)CO,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,
25355037,,,,,CCCCCCCC(CCCCCCC)CO,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,
2538707,,,,,O([Ge](CC)(CC)CC)[Ge](CC)(CC)CC,,,,,,,,,,,,,,,-602500.0,-543500.0,,,,,,58600.0,,,,,
25385631,,,,,CC(CCCO[N+](=O)[O-])O[N+](=O)[O-],,,,,,,,,,,,,254.7,,,,,,,,,,,,,,
2539755,,,,,CCCC1=CCCCC1,,,,,,,,,,429.11649,,,,,,,,,,,,,,,,,
25395317,,,,,CC(=O)OCC(CO)OC(C)=O,,,,,,,,,,,,,,,-1120700.0,,,,,,,,,,,,
254273,,,,,C1OCc2ccccc2O1,,,,,,,,,,,,,285.6,,,,,,,,,,,,,,
2540310,,,,,CC(=O)CC(=O)N(c1ccccc1)c2ccccc2,,,,,,,,,,,,,,-227900.0,,,,,,,,,,,,,
2540990,,,,,O=C1OC(=O)c2cc(ccc12)[S](=O)(=O)c3ccc4C(=O)OC(=O)c4c3,,,,,,,,,,,,,,,,,360.7,,,,,,,,,,
25401392,,,,,CCCCC1C2=Cc3ccccc3C=C1C2=O,,,,,,,,,,,,,,50900.0,,137000.0,,,,,,,,,,,
25401438,,,,,CCCCCCCCCCCC1C2=Cc3ccccc3C=C1C2=O,,,,,,,,,,,,,,-263000.0,,-160000.0,,,,,,,,,,,
2541755,,,,,CCCCCCCCCC(O)CCCCCCC,,,,,,,,,,,,,333.65,,,,,,,,,,,,,,
25415672,,,,,CCOC(=O)CCC(C)C,,,,,,,,,,,,,,,,,,,,,,,284.0,433.6,22.326579,4254.2401,-40.092
25415774,,,,,C/C=C/C(=O)OCCC(C)C,,,,,,,,,,,,,,,-501000.0,-447000.0,,,,,,54000.0,,,,,
25419061,,,,,CCCCCNC,,,,,,,,,,390.15,,,,,,,,,,,,,,,,,
2543751,,,,,C1CCC2(CCCCC2C1)C(=O)O,,,,,,,,,,,,,408.2,,,,,,,,,,,,,,
25432206,,,,,CC[S](=O)C(C)(C)C,,,,,,,,,,525.0,,,,,-349000.0,-274000.0,,,,,,74500.0,,,,,
25446326,,,,,CCCCCCc1ccc2CC(CCCC)Cc2c1,,,,,,,,,,,,,239.45,,,,,,,,,,,,,,
25466506,,,,,CN(C(=O)N(C)[N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,,-109500.0,,,,,,,,,,,,
2547264,,,,,CC12CCCCC1CCCC2,,,,,,,,,,,,,,,-244000.0,,,,,,,,,,,,
2547275,,,,,CC12CCCCC1CCCC2,,,,,,,,,,,,,,,-249800.0,,,,,,,,,,,,
2549475,,,,,COC(=O)C1=CC2=C(C=C1)C=CC(=C2)C(=O)OC,,,,,,,,,,,,,410.4,,,,,,,,,,,,,,
255378,,,,,O1C=COc2ccccc12,,,,,,,,,,466.0,,,,,,,,,,,,,,,,,
2550041,,,,,CCO[Si](CC=C)(OCC)OCC,,,,,,,,,,373.0,,,,,,,,,,,,,,,,,
2550063,,,,,ClCCC[Si](Cl)(Cl)Cl,,,,,,,,,,454.6,,,,,,,,,,,,,,,,,
2550212,,,,,CCCC(C)C(C)=O,,,,,,,,,,412.0,,,,,,,,,,,,,,,,,
2550267,,,,,CC(=O)CCc1ccccc1,,,,,,,,,,508.00407,,,,,,,,,,,,,,,,,
2550289,,,,,CC(=O)CCC#C,,,,,,,,,,422.2,,,,,,,,,,,,,,,,,
2551624,448.37322,2776288.3,0.00019754918,0.147118044479156,F[S](F)(F)(F)(F)F,,,,,,,,223.72,,209.3,,,,,,-1220470.0,,,291.52,,,,,,,,
25512656,,,,,C1COC=CC1,,,,,,,,,,,,,,,,,,,,,,32000.0,,,,,
2553040,,,,,COc1ccccc1C(=O)c2ccccc2,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,
2553197,,,,,CCO[Si](OCC)(c1ccccc1)c2ccccc2,,,,,,,,,,,,,,,,,,,,,,,384.7,569.0,22.363075,5175.8037,-89.561
25566921,795.0,15500000.0,,,CC(C)c1ccc(Cc2ccc(cc2)C(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,
25570029,,,,,CC1=CC(=CC(=C1)C2=CC(=CC(=C2)C)C)C,,,,,,,,,,,,,322.0,,,,,,,,,,,,,,
25583204,,,,,N#[Ti],,,,,,,,,,,,,,-337650.0,-265810.0,,30.31,52.68,,,,,,,,,
25597164,,,,,CCOC(=O)/C=C/C(F)(F)F,,,,,,,,,,387.7,,,,,,,,,,,,,,,,,
25604631,,,,,CCOC(OCC)SCC,,,,,,,,,,,,,,,-487600.0,-436800.0,,,,,,50800.0,,,,,
25605907,,,,,CCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C,,,,,,,,,,,,,354.0,,,,,,,,,,,,,,
2561219,,,,,CCCCCCCCOC(=O)C(F)(F)F,,,,,,,,,,458.65,,,,,,,,,,,,,,,,,
2562381,,,,,[O-][N+](=O)C1CCCC1,,,,,,,,,,453.2,,,,,,,,,,,,,,,,,
25641990,,,,,ClC(Cl)c1ccccc1C(Cl)Cl,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,
2565391,,,,,CCC(=O)CCC=C,,,,,,,,,,415.2,,,,,,,,,,,,,,,,,
25658428,,,,,N#[Zr],,,,,,,,,,,,,,-365260.0,-290750.0,713370.0,38.83,62.31,233.43,,,,,,,,
25659227,,,,,C/C=C/CC(C)=O,,,,,,,,,,409.2,,,,,,,,,,,,,,,,,
2566485,,,,,OC1C2CCC1CC2,,,,,,,,,,,,,,,,-218000.0,,,,,,,,,,,
2566576,,,,,C1CC2CC2C=C1,,,,,,,,,,,,,,,,119000.0,,,,,,,,,,,
2566894,,,,,CCCCC/C=C\C\C=C/C/C=C\C\C=C/CCCC(=O)OC,,,,,,,,,,,,,,,,,,,,,,120450.0,,,,,
2566974,,,,,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,,,,,,,,,,,,,,,-617010.0,,,,,,,,,,,,
25660644,,,,,[se]1cc(nn1)c2ccccc2,,,,,,,,,,,,,,358000.0,,452300.0,,,,94100.0,,,,,,,
25662388,,,,,CC1=C(CCCC1)C(=O)OC,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,
2567148,,,,,ClCC=C(Cl)Cl,,,,,,,,,,404.7,,,,,,,,,,,,,,,,,
2568301,,,,,ClCC1OCCO1,,,,,,,,,,430.7,,,,,,,,,,,,,,,,,
2568334,,,,,CC(C)(O)CCO,,,,,,,,,,474.15,,,,,,,,,,,,,,,,,
2568618,,,,,CN(CC#C)CC#C,,,,,,,,,,,,,,,466000.0,,,,,,,,,,,,
2568890,,,,,CC(C)OCOC(C)C,,,,,,,,,,410.4,,,,,,,,,,,,,,,,,
2568903,,,,,CCCCOCOCCCC,,,,,,,,,,454.31866,,,214.29808,,-549000.0,-501000.0,,,,,,48097.022,,,,,
2568969,,,,,CCC1OCCO1,,,,,,,,,,379.0,,,,,,,,,,,,,,,,,
25681792,,,,,[Na][Na],,,,,,,,,,,,,,,,142070.0,,,230.25,,,,,,,,
25681816,,,,,[Rb][Rb],,,,,,,,,,,,,,,,113290.0,,,271.05,,,,,,,,
25683005,,,,,CCCCC1(OCCCO1)C,,,,,,,,,,447.0,,,,,,,,,,,,,,,,,
25686286,,,,,O=C=NC1=CC=C(C=C1)CC2=CC=C(N=C=O)C=C2,,,,,,,,,,,,,,,,,294.0,,,,,,,,,,
257556,,,,,C/1=C/C=C\C\2=C(/C=C1)\C=C/C=C\C=C2,,,,,,,,,,,,,,,,551500.0,,,,,,,,,,,
2570265,,,,,CCCCCCCCCCCCCCCN,,,,,,,,,,580.41023,,,311.38709,,,,,,,,,88100.0,,,,,
2570812,,,,,CC1(C(C1(C)C)(C)C)C,,,,,,,,,,397.65,,,274.05,,,,,,,,,,,,,,
2571393,,,,,Cc1ccc(cc1C)C(=O)c2ccccc2,,,,,,,,,,,,,,,,,,,,107900.0,,,,,,,
2571520,,,,,Cc1cc(C)c(C#N)c(C)c1,,,,,,,,,,,,,,15977.516,,96709.27,,,,80731.755,,,,,,,
2571542,,,,,COc1cc(OC)c(C#N)c(OC)c1,,,,,,,,,,,,,,-357200.0,,-244600.0,,,,112600.0,,,,,,,
25722183,,,,,CCC=O,,,,,,,,,,,,,,,,,127.4,,,,,,,,,,
25722661,,,,,CC(C)(c1ccc(OC#N)cc1)c2ccc(OC#N)cc2,,,,,,,,,,,,,,,,,325.9,,,,,,,,,,
25729128,,,,,CCCCCCCCOC1=CC=C(C=C1)N=[N+](C2=CC=C(C=C2)OCCCCCCCC)[O-],,,,,,,,377.73333,,,,,,,,,,,,,,,,,,,
25729139,,,,,CCCCCCCCCOC1=CC=C(C=C1)N=[N+](C2=CC=C(C=C2)OCCCCCCCCC)[O-],,,,,,,,349.0,,,,,,,,,,,,,,,,,,,
2573037,,,,,CCCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C,,,,,,,,,,,,,356.0,,,,,,,,,,,,,,
25756290,,,,,CNCC1CCCCC1,,,,,,,,,,434.15,,,,,,,,,,,,,,,,,
25782574,,,,,Nc1ccc(cc1)C(O)c2ccccc2,,,,,,,,,,,,,394.65,,,,,,,,,,,,,,
25783453,,,,,CCOc1cccc(OC)c1,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
2579228,,,,,O=CC#Cc1ccccc1,,,,,,,,,,,,,,,128645.73,,,,,,,,,,,,
2580587,,,,,OCCN1CNC(=O)NC1,,,,,,,,,,,,,,-465800.0,,,,,,,,,,,,,
2581342,,,,,Cc1cc(O)ccc1[N+]([O-])=O,,,,,,,,,,,,,401.0,,,,,,,,,85800.0,,,,,
25829645,,,,,Nc1ccccc1c2[nH]c3cc(Oc4ccc5nc([nH]c5c4)c6ccccc6N)ccc3n2,,,,,,,,,,,,,,102000.0,,,,,,,,,,,,,
25843452,,,,,C[N-][N+](C)=O,,,,,,,,,,371.0,,,,,,,,,,,,,,,,,
2586621,,,,,Cc1ccc2ccccc2c1Br,,,,,,,,,,569.2,,,,,,,,,,,,,,,,,
2586892,,,,,CCCC#CCC,,,,,,,,,,380.39647,,,170.0,,,82800.0,,,,,,,,,,,
2587420,,,,,CCCCCCOc1ccc([N-][N+](=O)c2ccc(OCCCCCC)cc2)cc1,,,,,,,,354.0,,,,,,,,,,,,,,,,,,,
25899507,,,,,CC\C=C/C#N,,,,,,,,,,,,,,,71800.0,115000.0,,,,,,43200.0,,,,,
259790,,,,,c1ccc2c(c1)c3ccccc23,,,,,,,,,,,,,384.4,337596.44,,418486.28,,,,90000.0,,,,,,,
2591868,,,,,O=CN1CCCCC1,,,,,,,,,,495.7,,,,,,,,,,,,,,,,,
25924907,,,,,CCC1COC(C)OC1,,,,,,,,,,,,,,,-519200.0,,,,,,,,,,,,
25924918,,,,,CCC1COC(C)OC1,,,,,,,,,,,,,,,-491000.0,,,,,,,,,,,,
25925002,,,,,CC(C)C1COC(OC1)C(C)C,,,,,,,,,,,,,,,-625000.0,,,,,,,,,,,,
25925013,,,,,CC(C)C1COC(OC1)C(C)C,,,,,,,,,,,,,,,-601000.0,,,,,,,,,,,,
25926969,,,,,O=[N+]1[N-]C2CCC1CC2,,,,,,,,,,,,,437.9,,,92400.0,,,,,,,,,,,
25926992,,,,,O=[N+]1[N-]C2CCC1C3CC23,,,,,,,,,,,,,411.4,,,226100.0,,,,,,,,,,,
25959517,,,,,CCCCCCOc1ccc(cc1)C=Nc2ccc(C)cc2,,,,,,,,,,,,,,,,,448.95,,,,,,,,,,
2597435,,,,,[CH2]O,,,,,,,,,,,,,,,,-9000.0,,,,,,,,,,,
2597446,,,,,[CH]=O,,,,,,,,,,,,,,,,42790.371,,,224.65,,,,,,,,
2597935,,,,,CC[Hg]N1C(=O)C2C(C1=O)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,,,,,,,,,,,,,465.69,,,,,,,,,,,,,,
260366,,,,,c1ccc2c(c1)cnc3ccccc23,,,,,,,,,,,,,,,,243500.0,,,,94600.0,,,,,,,
260946,,,,,c1ccc2nc3ccccc3cc2c1,,,,,,,,383.24,,618.7,,,383.0,179400.0,,273900.0,208.01592,,,93000.0,,,402.6,619.0,22.66925,6459.511,-39.349
2602428,,,,,Cl[C]=O,,,,,,,,,,,,,,,,-62760.0,,,265.97,,,,,,,,
2603103,,,,,COC(=O)Nc1ccccc1,,,,,,,,,,,,,325.0,,,,,,,,,,,,,,
2604457,,,,,Cc1cc(C)c(C)c(C(O)=O)c1C,,,,,,,,,,,,,,-506191.39,,-400091.39,,,,106100.0,,,,,,,
26063229,,,,,C=CC,,,,,,,,,,,,,,,,,75.66,,,,,,,,,,
2607036,,,,,COC(=O)C1CCC1C(=O)OC,,,,,,,,,,498.2,,,,,,,,,,,,,,,,,
261314,,,,,C1c2ccccc2Sc3ccccc13,,,,,,,,,,,,,401.7,,,,,,,101300.0,,77800.0,,,,,
2612308,,,,,C1=CC=C(C=C1)CC(CO)CO,,,,,,,,,,,,,341.0,,,,,,,,,,,,,,
2612466,,,,,C=C\C=C/C=C,,,,,,,,,,351.59213,,,,,,172000.0,,,,,,,,,,,
26120525,,,,,CC1=CC=C(C)CC1,,,,,,,,,,409.7,,,,,,,,,,,,,,,,,
2613618,,,,,CC(C)CC(C)CC(C)C,,,,,,,,,,419.6563,,,,,,,,,,,,46400.0,,,,,
2613663,,,,,CCC1CCC(C)C1,,,,,,,,,,394.54524,,,,,-194400.0,,,,,,,39300.0,,,,,
2613696,,,,,CC1CCC(C)C1C,,,,,,,,,,395.6,,,156.63779,,,,,,,,,,,,,,
2613721,,,,,CC1CC(C)C(C)C1,,,,,,,,,,390.18844,,,140.83,,,,,,,,,,,,,,
26134623,,,,,[Li+].[Li+].[Li+].[NH2-],,,,,,,,,,,,,,-164560.0,,,62.66,,,,,,,,,,
2614359,,,,,CN([2H])[2H],,,,,,,,,,268.0,,,183.95,,,,,,,,,,,,,,
2615158,,,,,OCCOCCOCCOCCOCCOCCO,,,,,,,,,,,,,274.45,,,,,,,,,,,,,,
26153888,,,,,CCCCCN(C)C,,,,,,,,,,395.19851,,,,,,,,,,,,,,,,,
26159319,,,,,COc1ccc2cc(ccc2c1)C(C)C(O)=O,,,,,,,,,,,,,439.2,,,,,,,,,,,,,,
26171835,680.0,5210000.0,0.0003030303,0.2792419623468864,CCC(O)CO,,,,,,,,,,,,,,,,,,,,,,71756.878,,,,,
26186027,,,,,CCCCCCCCCCCC#C,,,,,,,,,,,,,274.0,,,,,,,,,,,,,,
2619343,,,,,C1CCC(C1)CC2CCCC2,,,,,,,,,,482.0,,,,,,,,,,,,,,,,,
26196043,,,,,COC1OC1(C)C,,,,,,,,,,366.7,,,,,,,,,,,,,,,,,
262124,,,,,O1c2ccccc2Oc3ccccc13,,,,,,,,,,,,,395.68542,-148700.0,,-59200.0,,,,90285.598,,,,,,,
262204,,,,,O1c2ccccc2Sc3ccccc13,,,,,,,,328.77,,,,,,31300.0,,125800.0,222.66,,,,,77300.0,,,,,
2620442,,,,,[O-][N+](=O)c1ccc2OCOc2c1,,,,,,,,,,,,,,,,,,,,97400.0,,,,,,,
2620635,,,,,CC(=O)NCC(N)=O,,,,,,,,,,,,,,,,,,,,140200.0,,,,,,,
2621467,,,,,CC(C)c1ccc(Cl)cc1,,,,,,,,,,471.37291,,,,,-77900.0,,,,,,,,,,,,
2621796,,,,,CCOC(=O)N(C)c1ccccc1,,,,,,,,,,,,,,-165000.0,-380500.0,,,,,,,,,,,,
26215907,711.6,,0.00081967213,,CCCCCCCCCC(=O)CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622211,,,,,C=CC1=CCCCC1,,,,,,,,,,417.91432,,,,,,,,,,,,,,,,,
2622675,,,,,c1ccc(cc1)n2c3ccccc3nc2c4ccccc4,,,,,,,,,,,,,,297000.0,,,306.8,,,,,,,,,,
26225796,,,,,CCOC1Oc2ccc(O[S](C)(=O)=O)cc2C1(C)C,,,,,,,,,,,,,345.62,,,,,,,,,,,,,,
26227736,,,,,CCCCc1ccc(cc1)N=Cc2ccc(OC)cc2,,,,,,,,294.65,,,,,,,,,,,,,,,,,,,
2623872,,,,,OC(=O)CCCBr,,,,,,,,,,,,,306.0,,,,,,,,,,,,,,
26232984,,,,,C/C=C/C(C)(C)C,,,,,,,,,,349.89151,,,154.29,,,,,,,,,,,,,,
2627863,,,,,C[C@H](N)c1ccccc1,,,,,,,,,,460.2,,,,,,,,,,,,54600.0,,,,,
2627954,,,,,C[Si](C)(O[Si](C)(C)C=C)C=C,,,,,,,,,,412.0,,,,,,,,,,,,,,,,,
2628173,,,,,Oc1ccc(C=C)cc1,,,,,,,,,,,,,343.0,,,,,,,,,,,,,,
2628571,,,,,CC1CC1C=C,,,,,,,,,,,,,,,,103000.0,,,,,,,,,,,
26294984,,,,,CC\C=C\C#N,,,,,,,,,,,,,,,74900.0,119700.0,,,,,,44850.0,,,,,
2631370,,,,,CNC(=O)Oc1cc(C)cc(c1)C(C)C,,,,,,,,,,,,,362.48,,,,,,,,,,,,,,
2631405,,,,,CNC(=O)Oc1ccccc1C(C)C,,,,,,,,,,,,,369.94,,,,,,,,,,,,,,
26311455,,,,,CCCCCc1ccc(cc1)C(O)=O,,,,,,,,,,,,,,,,,,,,118200.0,,,,,,,
26327560,,,,,COC1(CC2CCC1(C)C2)OC,,,,,,,,,,,,,,,,,,,,,,54640.0,,,,,
26330063,,,,,CCCCCN=[N+]=[N-],,,,,,,,,,,,,,,151000.0,,,,,,,,,,,,
2635269,,,,,CCCCCCCOc1ccc([N-][N+](=O)c2ccc(OCCCCCCC)cc2)cc1,,,,,,,,348.0,,,,,,,,,,,,,,,,,,,
26353151,,,,,C1=CCCC=CCC1,,,,,,,,,,,,,,,,,,220.5,,,,,,,,,
26354949,,,,,O=C1CCCCO1,,,,,,,,,,,,,,,,,178.8,,,,,,,,,,
2638940,,,,,C[C@@](CCC([O-])=O)(N=N[C@](C)(CCC([O-])=O)C#N)C#N,,,,,,,,,,,,,,-640500.0,,,,,,,,,,,,,
2639636,,,,,CCCCCCOC(=O)CCC,,,,,,,,,,469.42359,,,195.2,,,,,,,,,,,,,,
2639647,,,,,CCCCCCCCCOC(=O)CCC,,,,,,,,,,535.0,,,,,,,,,,,,,,,,,
26399360,,,,,CCCN(CC1CC1)c2c(cc(cc2[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,,,,,,,,,,,,,307.9,,,,,,,,,,,,,,
26408286,,,,,COc1ccc(NC(C)=O)cc1NCCC#N,,,,,,,,,,,,,,-265900.0,,,,,,,,,,,,,
2642719,,,,,CCO[P](=S)(OCC)SCN1N=Nc2ccccc2C1=O,,,,,,,,,,,,,325.02604,,,,,,,,,,,,,,
26444188,,,,,CC1=CC=CC=C1C(=C)C,,,,,,,,,,450.45,,,,,,,,,,,,,,,,,
26445829,,,,,B1(NB(NB(N1)Cl)Cl)Cl,,,,,,,,,,,,,,,,,,,,,,,302.5,409.0,17.538791,1765.8042,-176.818
26446355,,,,,CC(=O)OCC(O)CO,,,,,,,,,,,,,,,-903530.0,,,,,,,,,,,,
26447223,,,,,C1CCC(CC1)C2(CCCCC2)C3CCCC3,,,,,,,,,,,,,280.0,,,,,,,,,,,,,,
26447245,,,,,OOC1CCCc2ccccc12,,,,,,,,,,,,,,-187400.0,,,,,,,,,,,,,
26447289,,,,,OC(=O)c1occc1,,,,,,,,,,,,,,-499170.58,,-391187.52,,,,108200.0,,,,,,,
26456768,,,,,CC=C(C)CC(C)(C)C,,,,,,,,,,434.35,,,,,,,,,,,,,,,,,
26459836,,,,,CC(CN(CCC(F)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,-433200.0,,,,,,,,,,,,,
26459858,,,,,CCOC(C)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,,,,,,,,,,,,,,,-276800.0,,,,,,,,,,,,
26460764,,,,,CC12CC3CC4C5CC(CC14)CC2C5C3,,,,,,,,,,,,,,-247400.0,,-166700.0,,,,80665.0,,,,,,,
2648615,,,,,ClC(Cl)C(=O)c1ccccc1,,,,,,,,,,522.2,,,,,,,,,,,,,,,,,
2648693,,,,,CC(=O)C(C)(Br)Br,,,,,,,,,,467.7,,,,,,,,,,,,,,,,,
2649118,,,,,CCCCCCCCCCCCOS(=O)(=O)OCCCCCCCCCCCC,,,,,,,,,,,,,321.31239,,,,,,,,,,,,,,
26496208,725.2,,0.0009009009,,CCCCCCCCCCC(=O)CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,
26533313,,,,,CCCCCC(O)CC(C)C,,,,,,,,,,478.15,,,,,,,,,,,,,,,,,
26533335,,,,,CCCCCCC(O)C(C)C,,,,,,,,,,481.2097,,,,,,,,,,,,,,,,,
26533346,,,,,CCCCCC(O)C(C)C,,,,,,,,,,457.15,,,,,,,,,,,,,,,,,
26533357,,,,,CCCCC(C(C)CC)O,,,,,,,,,,453.15,,,,,,,,,,,,,,,,,
26536607,,,,,CCCNC(=S)NCCC,,,,,,,,,,,,,342.7,,,,,,,133924.92,,,,,,,
26549246,,,,,CCCCC(C)O,,,,,,,,,,410.69912,,,,,,,,,,,,,,,,,
2655278,,,,,CCCCCNc1ccccc1,,,,,,,,,,531.15,,,,,,,,,,,,,,,,,
2655950,,,,,CCCCCCCCCCc1ccc(CCCCCCCCCC)cc1,,,,,,,,,,,,,302.51093,,,,,,,,,,,,,,
26555099,,,,,C[PH+](C)C.[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Cr],,,,,,,,,,,,,,,,,,,,91200.0,,,,,,,
